Date,total_lmp,node_name
7/14/2022 7:00:00 PM,96.51666,WEST INT HUB
7/14/2022 7:00:00 PM,97.57748,WESTERN HUB
7/14/2022 8:00:00 PM,87.83815,AEP GEN HUB
7/14/2022 8:00:00 PM,90.41465,AEP-DAYTON HUB
7/14/2022 8:00:00 PM,87.78000,ATSI GEN HUB
7/14/2022 8:00:00 PM,88.44015,CHICAGO GEN HUB
7/14/2022 8:00:00 PM,89.90304,CHICAGO HUB
7/14/2022 8:00:00 PM,97.49531,DOMINION HUB
7/14/2022 8:00:00 PM,86.76166,EASTERN HUB
7/14/2022 8:00:00 PM,89.20013,N ILLINOIS HUB
7/14/2022 8:00:00 PM,78.92555,NEW JERSEY HUB
7/14/2022 8:00:00 PM,90.69655,OHIO HUB
7/14/2022 8:00:00 PM,90.94333,WEST INT HUB
7/14/2022 8:00:00 PM,91.89936,WESTERN HUB
7/14/2022 9:00:00 PM,83.31473,AEP GEN HUB
7/14/2022 9:00:00 PM,85.69888,AEP-DAYTON HUB
7/14/2022 9:00:00 PM,83.17681,ATSI GEN HUB
7/14/2022 9:00:00 PM,83.38184,CHICAGO GEN HUB
7/14/2022 9:00:00 PM,84.70182,CHICAGO HUB
7/14/2022 9:00:00 PM,92.83757,DOMINION HUB
7/14/2022 9:00:00 PM,76.18116,EASTERN HUB
7/14/2022 9:00:00 PM,84.07216,N ILLINOIS HUB
7/14/2022 9:00:00 PM,75.48633,NEW JERSEY HUB
7/14/2022 9:00:00 PM,85.89830,OHIO HUB
7/14/2022 9:00:00 PM,86.37833,WEST INT HUB
7/14/2022 9:00:00 PM,87.34863,WESTERN HUB
7/14/2022 10:00:00 PM,72.77105,AEP GEN HUB
7/14/2022 10:00:00 PM,74.75117,AEP-DAYTON HUB
7/14/2022 10:00:00 PM,73.02431,ATSI GEN HUB
7/14/2022 10:00:00 PM,73.09776,CHICAGO GEN HUB
7/14/2022 10:00:00 PM,74.21982,CHICAGO HUB
7/14/2022 10:00:00 PM,79.25461,DOMINION HUB
7/14/2022 10:00:00 PM,67.22083,EASTERN HUB
7/14/2022 10:00:00 PM,73.67950,N ILLINOIS HUB
7/14/2022 10:00:00 PM,67.72303,NEW JERSEY HUB
7/14/2022 10:00:00 PM,74.95415,OHIO HUB
7/14/2022 10:00:00 PM,75.08166,WEST INT HUB
7/14/2022 10:00:00 PM,75.97145,WESTERN HUB
7/14/2022 11:00:00 PM,64.14526,AEP GEN HUB
7/14/2022 11:00:00 PM,65.68806,AEP-DAYTON HUB
7/14/2022 11:00:00 PM,64.54386,ATSI GEN HUB
7/14/2022 11:00:00 PM,63.36246,CHICAGO GEN HUB
7/14/2022 11:00:00 PM,64.27130,CHICAGO HUB
7/14/2022 11:00:00 PM,68.30336,DOMINION HUB
7/14/2022 11:00:00 PM,66.39725,EASTERN HUB
7/14/2022 11:00:00 PM,63.84059,N ILLINOIS HUB
7/14/2022 11:00:00 PM,65.14456,NEW JERSEY HUB
7/14/2022 11:00:00 PM,65.82616,OHIO HUB
7/14/2022 11:00:00 PM,65.66388,WEST INT HUB
7/14/2022 11:00:00 PM,66.40520,WESTERN HUB
7/15/2022 12:00:00 AM,55.18236,AEP GEN HUB
7/15/2022 12:00:00 AM,56.34783,AEP-DAYTON HUB
7/15/2022 12:00:00 AM,55.52818,ATSI GEN HUB
7/15/2022 12:00:00 AM,53.71930,CHICAGO GEN HUB
7/15/2022 12:00:00 AM,54.48191,CHICAGO HUB
7/15/2022 12:00:00 AM,58.01810,DOMINION HUB
7/15/2022 12:00:00 AM,58.04870,EASTERN HUB
7/15/2022 12:00:00 AM,54.13053,N ILLINOIS HUB
7/15/2022 12:00:00 AM,57.01161,NEW JERSEY HUB
7/15/2022 12:00:00 AM,56.44722,OHIO HUB
7/15/2022 12:00:00 AM,56.22444,WEST INT HUB
7/15/2022 12:00:00 AM,57.24635,WESTERN HUB
7/15/2022 1:00:00 AM,49.52078,AEP GEN HUB
7/15/2022 1:00:00 AM,50.58166,AEP-DAYTON HUB
7/15/2022 1:00:00 AM,49.68045,ATSI GEN HUB
7/15/2022 1:00:00 AM,48.12061,CHICAGO GEN HUB
7/15/2022 1:00:00 AM,48.80222,CHICAGO HUB
7/15/2022 1:00:00 AM,52.12548,DOMINION HUB
7/15/2022 1:00:00 AM,51.52631,EASTERN HUB
7/15/2022 1:00:00 AM,48.48659,N ILLINOIS HUB
7/15/2022 1:00:00 AM,50.69907,NEW JERSEY HUB
7/15/2022 1:00:00 AM,50.68119,OHIO HUB
7/15/2022 1:00:00 AM,50.34833,WEST INT HUB
7/15/2022 1:00:00 AM,51.12197,WESTERN HUB
7/15/2022 2:00:00 AM,45.09052,AEP GEN HUB
7/15/2022 2:00:00 AM,45.97967,AEP-DAYTON HUB
7/15/2022 2:00:00 AM,45.32590,ATSI GEN HUB
7/15/2022 2:00:00 AM,44.01561,CHICAGO GEN HUB
7/15/2022 2:00:00 AM,44.38119,CHICAGO HUB
7/15/2022 2:00:00 AM,47.41965,DOMINION HUB
7/15/2022 2:00:00 AM,47.50976,EASTERN HUB
7/15/2022 2:00:00 AM,44.25679,N ILLINOIS HUB
7/15/2022 2:00:00 AM,46.82907,NEW JERSEY HUB
7/15/2022 2:00:00 AM,46.04910,OHIO HUB
7/15/2022 2:00:00 AM,45.94944,WEST INT HUB
7/15/2022 2:00:00 AM,46.82520,WESTERN HUB
7/15/2022 3:00:00 AM,42.57026,AEP GEN HUB
7/15/2022 3:00:00 AM,43.19541,AEP-DAYTON HUB
7/15/2022 3:00:00 AM,42.90931,ATSI GEN HUB
7/15/2022 3:00:00 AM,40.82023,CHICAGO GEN HUB
7/15/2022 3:00:00 AM,41.29046,CHICAGO HUB
7/15/2022 3:00:00 AM,44.85490,DOMINION HUB
7/15/2022 3:00:00 AM,45.06694,EASTERN HUB
7/15/2022 3:00:00 AM,41.06641,N ILLINOIS HUB
7/15/2022 3:00:00 AM,44.42324,NEW JERSEY HUB
7/15/2022 3:00:00 AM,43.19190,OHIO HUB
7/15/2022 3:00:00 AM,43.48944,WEST INT HUB
7/15/2022 3:00:00 AM,44.39176,WESTERN HUB
7/15/2022 4:00:00 AM,41.85763,AEP GEN HUB
7/15/2022 4:00:00 AM,42.44213,AEP-DAYTON HUB
7/15/2022 4:00:00 AM,42.10977,ATSI GEN HUB
7/15/2022 4:00:00 AM,39.86146,CHICAGO GEN HUB
7/15/2022 4:00:00 AM,40.33195,CHICAGO HUB
7/15/2022 4:00:00 AM,44.12122,DOMINION HUB
7/15/2022 4:00:00 AM,43.87214,EASTERN HUB
7/15/2022 4:00:00 AM,40.10982,N ILLINOIS HUB
7/15/2022 4:00:00 AM,43.37167,NEW JERSEY HUB
7/15/2022 4:00:00 AM,42.42586,OHIO HUB
7/15/2022 4:00:00 AM,42.72166,WEST INT HUB
7/15/2022 4:00:00 AM,43.52374,WESTERN HUB
7/15/2022 5:00:00 AM,43.88447,AEP GEN HUB
7/15/2022 5:00:00 AM,44.52469,AEP-DAYTON HUB
7/15/2022 5:00:00 AM,44.13000,ATSI GEN HUB
7/15/2022 5:00:00 AM,41.69738,CHICAGO GEN HUB
7/15/2022 5:00:00 AM,42.15315,CHICAGO HUB
7/15/2022 5:00:00 AM,46.36481,DOMINION HUB
7/15/2022 5:00:00 AM,45.77727,EASTERN HUB
7/15/2022 5:00:00 AM,41.93722,N ILLINOIS HUB
7/15/2022 5:00:00 AM,45.18499,NEW JERSEY HUB
7/15/2022 5:00:00 AM,44.49614,OHIO HUB
7/15/2022 5:00:00 AM,44.77444,WEST INT HUB
7/15/2022 5:00:00 AM,45.61229,WESTERN HUB
7/15/2022 6:00:00 AM,48.56710,AEP GEN HUB
7/15/2022 6:00:00 AM,49.38662,AEP-DAYTON HUB
7/15/2022 6:00:00 AM,48.88250,ATSI GEN HUB
7/15/2022 6:00:00 AM,46.55046,CHICAGO GEN HUB
7/15/2022 6:00:00 AM,47.09275,CHICAGO HUB
7/15/2022 6:00:00 AM,51.41000,DOMINION HUB
7/15/2022 6:00:00 AM,50.68383,EASTERN HUB
7/15/2022 6:00:00 AM,46.83794,N ILLINOIS HUB
7/15/2022 6:00:00 AM,49.94236,NEW JERSEY HUB
7/15/2022 6:00:00 AM,49.37953,OHIO HUB
7/15/2022 6:00:00 AM,49.58777,WEST INT HUB
7/15/2022 6:00:00 AM,50.39989,WESTERN HUB
7/15/2022 7:00:00 AM,51.90263,AEP GEN HUB
7/15/2022 7:00:00 AM,52.93143,AEP-DAYTON HUB
7/15/2022 7:00:00 AM,52.37318,ATSI GEN HUB
7/15/2022 7:00:00 AM,50.54884,CHICAGO GEN HUB
7/15/2022 7:00:00 AM,51.17105,CHICAGO HUB
7/15/2022 7:00:00 AM,54.98239,DOMINION HUB
7/15/2022 7:00:00 AM,53.78374,EASTERN HUB
7/15/2022 7:00:00 AM,50.87982,N ILLINOIS HUB
7/15/2022 7:00:00 AM,53.30052,NEW JERSEY HUB
7/15/2022 7:00:00 AM,52.93785,OHIO HUB
7/15/2022 7:00:00 AM,53.23055,WEST INT HUB
7/15/2022 7:00:00 AM,54.58520,WESTERN HUB
7/15/2022 8:00:00 AM,56.61789,AEP GEN HUB
7/15/2022 8:00:00 AM,57.86404,AEP-DAYTON HUB
7/15/2022 8:00:00 AM,57.37250,ATSI GEN HUB
7/15/2022 8:00:00 AM,55.94838,CHICAGO GEN HUB
7/15/2022 8:00:00 AM,56.66975,CHICAGO HUB
7/15/2022 8:00:00 AM,59.40140,DOMINION HUB
7/15/2022 8:00:00 AM,59.76808,EASTERN HUB
7/15/2022 8:00:00 AM,56.33332,N ILLINOIS HUB
7/15/2022 8:00:00 AM,59.10164,NEW JERSEY HUB
7/15/2022 8:00:00 AM,57.92695,OHIO HUB
7/15/2022 8:00:00 AM,58.02388,WEST INT HUB
7/15/2022 8:00:00 AM,59.62739,WESTERN HUB
7/15/2022 9:00:00 AM,68.13552,AEP GEN HUB
7/15/2022 9:00:00 AM,69.75616,AEP-DAYTON HUB
7/15/2022 9:00:00 AM,68.86750,ATSI GEN HUB
7/15/2022 9:00:00 AM,67.73823,CHICAGO GEN HUB
7/15/2022 9:00:00 AM,68.69162,CHICAGO HUB
7/15/2022 9:00:00 AM,72.56047,DOMINION HUB
7/15/2022 9:00:00 AM,64.09259,EASTERN HUB
7/15/2022 9:00:00 AM,68.24757,N ILLINOIS HUB
7/15/2022 9:00:00 AM,64.46044,NEW JERSEY HUB
7/15/2022 9:00:00 AM,69.85630,OHIO HUB
7/15/2022 9:00:00 AM,70.14555,WEST INT HUB
7/15/2022 9:00:00 AM,72.23238,WESTERN HUB
7/15/2022 10:00:00 AM,78.37657,AEP GEN HUB
7/15/2022 10:00:00 AM,80.43776,AEP-DAYTON HUB
7/15/2022 10:00:00 AM,78.54659,ATSI GEN HUB
7/15/2022 10:00:00 AM,78.01469,CHICAGO GEN HUB
7/15/2022 10:00:00 AM,79.19039,CHICAGO HUB
7/15/2022 10:00:00 AM,84.24689,DOMINION HUB
7/15/2022 10:00:00 AM,66.26860,EASTERN HUB
7/15/2022 10:00:00 AM,78.63172,N ILLINOIS HUB
7/15/2022 10:00:00 AM,68.20940,NEW JERSEY HUB
7/15/2022 10:00:00 AM,80.55431,OHIO HUB
7/15/2022 10:00:00 AM,80.41610,WEST INT HUB
7/15/2022 10:00:00 AM,82.64488,WESTERN HUB
7/15/2022 11:00:00 AM,87.04157,AEP GEN HUB
7/15/2022 11:00:00 AM,89.31016,AEP-DAYTON HUB
7/15/2022 11:00:00 AM,87.58840,ATSI GEN HUB
7/15/2022 11:00:00 AM,86.43723,CHICAGO GEN HUB
7/15/2022 11:00:00 AM,87.75707,CHICAGO HUB
7/15/2022 11:00:00 AM,94.43469,DOMINION HUB
7/15/2022 11:00:00 AM,72.37282,EASTERN HUB
7/15/2022 11:00:00 AM,87.12721,N ILLINOIS HUB
7/15/2022 11:00:00 AM,74.65309,NEW JERSEY HUB
7/15/2022 11:00:00 AM,89.39430,OHIO HUB
7/15/2022 11:00:00 AM,89.75110,WEST INT HUB
7/15/2022 11:00:00 AM,92.45447,WESTERN HUB
7/15/2022 12:00:00 PM,89.73315,AEP GEN HUB
7/15/2022 12:00:00 PM,92.19859,AEP-DAYTON HUB
7/15/2022 12:00:00 PM,90.07909,ATSI GEN HUB
7/15/2022 12:00:00 PM,89.30653,CHICAGO GEN HUB
7/15/2022 12:00:00 PM,90.73990,CHICAGO HUB
7/15/2022 12:00:00 PM,97.07730,DOMINION HUB
7/15/2022 12:00:00 PM,77.65282,EASTERN HUB
7/15/2022 12:00:00 PM,90.06409,N ILLINOIS HUB
7/15/2022 12:00:00 PM,79.39816,NEW JERSEY HUB
7/15/2022 12:00:00 PM,92.33680,OHIO HUB
7/15/2022 12:00:00 PM,92.45333,WEST INT HUB
7/15/2022 12:00:00 PM,95.53499,WESTERN HUB
7/15/2022 1:00:00 PM,93.20631,AEP GEN HUB
7/15/2022 1:00:00 PM,95.78789,AEP-DAYTON HUB
7/15/2022 1:00:00 PM,93.31840,ATSI GEN HUB
7/15/2022 1:00:00 PM,92.49084,CHICAGO GEN HUB
7/15/2022 1:00:00 PM,94.02698,CHICAGO HUB
7/15/2022 1:00:00 PM,100.47954,DOMINION HUB
7/15/2022 1:00:00 PM,85.81289,EASTERN HUB
7/15/2022 1:00:00 PM,93.30332,N ILLINOIS HUB
7/15/2022 1:00:00 PM,86.13169,NEW JERSEY HUB
7/15/2022 1:00:00 PM,95.89024,OHIO HUB
7/15/2022 1:00:00 PM,95.90055,WEST INT HUB
7/15/2022 1:00:00 PM,99.84821,WESTERN HUB
7/15/2022 2:00:00 PM,97.21342,AEP GEN HUB
7/15/2022 2:00:00 PM,99.88343,AEP-DAYTON HUB
7/15/2022 2:00:00 PM,97.84454,ATSI GEN HUB
7/15/2022 2:00:00 PM,96.28330,CHICAGO GEN HUB
7/15/2022 2:00:00 PM,97.92332,CHICAGO HUB
7/15/2022 2:00:00 PM,104.91028,DOMINION HUB
7/15/2022 2:00:00 PM,90.55800,EASTERN HUB
7/15/2022 2:00:00 PM,97.16228,N ILLINOIS HUB
7/15/2022 2:00:00 PM,90.26944,NEW JERSEY HUB
7/15/2022 2:00:00 PM,100.00018,OHIO HUB
7/15/2022 2:00:00 PM,100.23777,WEST INT HUB
7/15/2022 2:00:00 PM,104.16197,WESTERN HUB
7/15/2022 3:00:00 PM,107.09789,AEP GEN HUB
7/15/2022 3:00:00 PM,110.22592,AEP-DAYTON HUB
7/15/2022 3:00:00 PM,108.26795,ATSI GEN HUB
7/15/2022 3:00:00 PM,105.78215,CHICAGO GEN HUB
7/15/2022 3:00:00 PM,107.63645,CHICAGO HUB
7/15/2022 3:00:00 PM,115.92528,DOMINION HUB
7/15/2022 3:00:00 PM,100.33790,EASTERN HUB
7/15/2022 3:00:00 PM,106.77934,N ILLINOIS HUB
7/15/2022 3:00:00 PM,99.53718,NEW JERSEY HUB
7/15/2022 3:00:00 PM,110.28632,OHIO HUB
7/15/2022 3:00:00 PM,110.69944,WEST INT HUB
7/15/2022 3:00:00 PM,114.52311,WESTERN HUB
7/15/2022 4:00:00 PM,120.87184,AEP GEN HUB
7/15/2022 4:00:00 PM,123.93865,AEP-DAYTON HUB
7/15/2022 4:00:00 PM,121.54363,ATSI GEN HUB
7/15/2022 4:00:00 PM,118.51692,CHICAGO GEN HUB
7/15/2022 4:00:00 PM,120.66976,CHICAGO HUB
7/15/2022 4:00:00 PM,129.22650,DOMINION HUB
7/15/2022 4:00:00 PM,119.41871,EASTERN HUB
7/15/2022 4:00:00 PM,119.68264,N ILLINOIS HUB
7/15/2022 4:00:00 PM,116.81942,NEW JERSEY HUB
7/15/2022 4:00:00 PM,124.02488,OHIO HUB
7/15/2022 4:00:00 PM,124.75611,WEST INT HUB
7/15/2022 4:00:00 PM,129.18374,WESTERN HUB
7/15/2022 5:00:00 PM,119.40157,AEP GEN HUB
7/15/2022 5:00:00 PM,122.61320,AEP-DAYTON HUB
7/15/2022 5:00:00 PM,119.51000,ATSI GEN HUB
7/15/2022 5:00:00 PM,117.54107,CHICAGO GEN HUB
7/15/2022 5:00:00 PM,119.72509,CHICAGO HUB
7/15/2022 5:00:00 PM,128.76783,DOMINION HUB
7/15/2022 5:00:00 PM,120.92175,EASTERN HUB
7/15/2022 5:00:00 PM,118.71744,N ILLINOIS HUB
7/15/2022 5:00:00 PM,116.64582,NEW JERSEY HUB
7/15/2022 5:00:00 PM,122.78992,OHIO HUB
7/15/2022 5:00:00 PM,123.14499,WEST INT HUB
7/15/2022 5:00:00 PM,127.32134,WESTERN HUB
7/15/2022 6:00:00 PM,99.66342,AEP GEN HUB
7/15/2022 6:00:00 PM,102.42381,AEP-DAYTON HUB
7/15/2022 6:00:00 PM,101.17590,ATSI GEN HUB
7/15/2022 6:00:00 PM,97.94461,CHICAGO GEN HUB
7/15/2022 6:00:00 PM,100.18528,CHICAGO HUB
7/15/2022 6:00:00 PM,107.01908,DOMINION HUB
7/15/2022 6:00:00 PM,100.00056,EASTERN HUB
7/15/2022 6:00:00 PM,99.18663,N ILLINOIS HUB
7/15/2022 6:00:00 PM,97.73973,NEW JERSEY HUB
7/15/2022 6:00:00 PM,102.63075,OHIO HUB
7/15/2022 6:00:00 PM,102.76888,WEST INT HUB
7/15/2022 6:00:00 PM,106.40519,WESTERN HUB
7/15/2022 7:00:00 PM,90.90315,AEP GEN HUB
7/15/2022 7:00:00 PM,93.38625,AEP-DAYTON HUB
7/15/2022 7:00:00 PM,91.50977,ATSI GEN HUB
7/15/2022 7:00:00 PM,89.54253,CHICAGO GEN HUB
7/15/2022 7:00:00 PM,91.31360,CHICAGO HUB
7/15/2022 7:00:00 PM,98.08257,DOMINION HUB
7/15/2022 7:00:00 PM,85.41291,EASTERN HUB
7/15/2022 7:00:00 PM,90.49250,N ILLINOIS HUB
7/15/2022 7:00:00 PM,84.26458,NEW JERSEY HUB
7/15/2022 7:00:00 PM,93.57597,OHIO HUB
7/15/2022 7:00:00 PM,93.46388,WEST INT HUB
7/15/2022 7:00:00 PM,96.20905,WESTERN HUB
7/15/2022 8:00:00 PM,90.50947,AEP GEN HUB
7/15/2022 8:00:00 PM,92.85103,AEP-DAYTON HUB
7/15/2022 8:00:00 PM,90.34363,ATSI GEN HUB
7/15/2022 8:00:00 PM,89.50584,CHICAGO GEN HUB
7/15/2022 8:00:00 PM,91.08569,CHICAGO HUB
7/15/2022 8:00:00 PM,99.69446,DOMINION HUB
7/15/2022 8:00:00 PM,69.50005,EASTERN HUB
7/15/2022 8:00:00 PM,90.35051,N ILLINOIS HUB
7/15/2022 8:00:00 PM,72.64510,NEW JERSEY HUB
7/15/2022 8:00:00 PM,92.99623,OHIO HUB
7/15/2022 8:00:00 PM,93.47166,WEST INT HUB
7/15/2022 8:00:00 PM,96.20509,WESTERN HUB
7/15/2022 9:00:00 PM,82.23447,AEP GEN HUB
7/15/2022 9:00:00 PM,84.37677,AEP-DAYTON HUB
7/15/2022 9:00:00 PM,81.68545,ATSI GEN HUB
7/15/2022 9:00:00 PM,81.42669,CHICAGO GEN HUB
7/15/2022 9:00:00 PM,82.77692,CHICAGO HUB
7/15/2022 9:00:00 PM,90.89607,DOMINION HUB
7/15/2022 9:00:00 PM,64.87403,EASTERN HUB
7/15/2022 9:00:00 PM,82.14668,N ILLINOIS HUB
7/15/2022 9:00:00 PM,66.91703,NEW JERSEY HUB
7/15/2022 9:00:00 PM,84.43946,OHIO HUB
7/15/2022 9:00:00 PM,84.83666,WEST INT HUB
7/15/2022 9:00:00 PM,86.89030,WESTERN HUB
7/15/2022 10:00:00 PM,71.58131,AEP GEN HUB
7/15/2022 10:00:00 PM,73.48647,AEP-DAYTON HUB
7/15/2022 10:00:00 PM,71.59818,ATSI GEN HUB
7/15/2022 10:00:00 PM,71.15246,CHICAGO GEN HUB
7/15/2022 10:00:00 PM,72.26999,CHICAGO HUB
7/15/2022 10:00:00 PM,77.06681,DOMINION HUB
7/15/2022 10:00:00 PM,68.32242,EASTERN HUB
7/15/2022 10:00:00 PM,71.75509,N ILLINOIS HUB
7/15/2022 10:00:00 PM,68.35835,NEW JERSEY HUB
7/15/2022 10:00:00 PM,73.57262,OHIO HUB
7/15/2022 10:00:00 PM,73.41611,WEST INT HUB
7/15/2022 10:00:00 PM,75.00239,WESTERN HUB
7/15/2022 11:00:00 PM,58.71026,AEP GEN HUB
7/15/2022 11:00:00 PM,60.04668,AEP-DAYTON HUB
7/15/2022 11:00:00 PM,59.02022,ATSI GEN HUB
7/15/2022 11:00:00 PM,58.07530,CHICAGO GEN HUB
7/15/2022 11:00:00 PM,58.94079,CHICAGO HUB
7/15/2022 11:00:00 PM,62.35929,DOMINION HUB
7/15/2022 11:00:00 PM,62.18750,EASTERN HUB
7/15/2022 11:00:00 PM,58.54181,N ILLINOIS HUB
7/15/2022 11:00:00 PM,61.20567,NEW JERSEY HUB
7/15/2022 11:00:00 PM,60.09760,OHIO HUB
7/15/2022 11:00:00 PM,60.07722,WEST INT HUB
7/15/2022 11:00:00 PM,61.18281,WESTERN HUB
7/16/2022 12:00:00 AM,55.74815,AEP GEN HUB
7/16/2022 12:00:00 AM,56.84116,AEP-DAYTON HUB
7/16/2022 12:00:00 AM,55.89454,ATSI GEN HUB
7/16/2022 12:00:00 AM,54.38430,CHICAGO GEN HUB
7/16/2022 12:00:00 AM,55.12110,CHICAGO HUB
7/16/2022 12:00:00 AM,59.35319,DOMINION HUB
7/16/2022 12:00:00 AM,57.96308,EASTERN HUB
7/16/2022 12:00:00 AM,54.75039,N ILLINOIS HUB
7/16/2022 12:00:00 AM,57.40171,NEW JERSEY HUB
7/16/2022 12:00:00 AM,56.84382,OHIO HUB
7/16/2022 12:00:00 AM,56.99055,WEST INT HUB
7/16/2022 12:00:00 AM,58.14312,WESTERN HUB
7/16/2022 1:00:00 AM,53.07447,AEP GEN HUB
7/16/2022 1:00:00 AM,54.11897,AEP-DAYTON HUB
7/16/2022 1:00:00 AM,53.17636,ATSI GEN HUB
7/16/2022 1:00:00 AM,52.32146,CHICAGO GEN HUB
7/16/2022 1:00:00 AM,53.04372,CHICAGO HUB
7/16/2022 1:00:00 AM,56.61726,DOMINION HUB
7/16/2022 1:00:00 AM,51.91558,EASTERN HUB
7/16/2022 1:00:00 AM,52.63384,N ILLINOIS HUB
7/16/2022 1:00:00 AM,52.11003,NEW JERSEY HUB
7/16/2022 1:00:00 AM,54.14471,OHIO HUB
7/16/2022 1:00:00 AM,54.28055,WEST INT HUB
7/16/2022 1:00:00 AM,55.32291,WESTERN HUB
7/16/2022 2:00:00 AM,49.39763,AEP GEN HUB
7/16/2022 2:00:00 AM,50.28270,AEP-DAYTON HUB
7/16/2022 2:00:00 AM,49.40204,ATSI GEN HUB
7/16/2022 2:00:00 AM,48.76953,CHICAGO GEN HUB
7/16/2022 2:00:00 AM,49.39564,CHICAGO HUB
7/16/2022 2:00:00 AM,52.48129,DOMINION HUB
7/16/2022 2:00:00 AM,47.83214,EASTERN HUB
7/16/2022 2:00:00 AM,49.09307,N ILLINOIS HUB
7/16/2022 2:00:00 AM,48.33784,NEW JERSEY HUB
7/16/2022 2:00:00 AM,50.31118,OHIO HUB
7/16/2022 2:00:00 AM,50.42777,WEST INT HUB
7/16/2022 2:00:00 AM,51.28520,WESTERN HUB
7/16/2022 3:00:00 AM,45.06631,AEP GEN HUB
7/16/2022 3:00:00 AM,45.83802,AEP-DAYTON HUB
7/16/2022 3:00:00 AM,45.29454,ATSI GEN HUB
7/16/2022 3:00:00 AM,44.32969,CHICAGO GEN HUB
7/16/2022 3:00:00 AM,44.87684,CHICAGO HUB
7/16/2022 3:00:00 AM,47.51306,DOMINION HUB
7/16/2022 3:00:00 AM,46.17051,EASTERN HUB
7/16/2022 3:00:00 AM,44.61017,N ILLINOIS HUB
7/16/2022 3:00:00 AM,46.18222,NEW JERSEY HUB
7/16/2022 3:00:00 AM,45.86726,OHIO HUB
7/16/2022 3:00:00 AM,45.94055,WEST INT HUB
7/16/2022 3:00:00 AM,46.78114,WESTERN HUB
7/16/2022 4:00:00 AM,42.85605,AEP GEN HUB
7/16/2022 4:00:00 AM,43.54547,AEP-DAYTON HUB
7/16/2022 4:00:00 AM,43.15431,ATSI GEN HUB
7/16/2022 4:00:00 AM,42.03876,CHICAGO GEN HUB
7/16/2022 4:00:00 AM,42.54646,CHICAGO HUB
7/16/2022 4:00:00 AM,45.27401,DOMINION HUB
7/16/2022 4:00:00 AM,44.18801,EASTERN HUB
7/16/2022 4:00:00 AM,42.30144,N ILLINOIS HUB
7/16/2022 4:00:00 AM,44.18439,NEW JERSEY HUB
7/16/2022 4:00:00 AM,43.55567,OHIO HUB
7/16/2022 4:00:00 AM,43.78222,WEST INT HUB
7/16/2022 4:00:00 AM,44.65041,WESTERN HUB
7/16/2022 5:00:00 AM,42.71447,AEP GEN HUB
7/16/2022 5:00:00 AM,43.44887,AEP-DAYTON HUB
7/16/2022 5:00:00 AM,43.03795,ATSI GEN HUB
7/16/2022 5:00:00 AM,41.90699,CHICAGO GEN HUB
7/16/2022 5:00:00 AM,42.41272,CHICAGO HUB
7/16/2022 5:00:00 AM,45.10207,DOMINION HUB
7/16/2022 5:00:00 AM,44.10295,EASTERN HUB
7/16/2022 5:00:00 AM,42.16680,N ILLINOIS HUB
7/16/2022 5:00:00 AM,43.88937,NEW JERSEY HUB
7/16/2022 5:00:00 AM,43.45962,OHIO HUB
7/16/2022 5:00:00 AM,43.62833,WEST INT HUB
7/16/2022 5:00:00 AM,44.48249,WESTERN HUB
7/16/2022 6:00:00 AM,43.26631,AEP GEN HUB
7/16/2022 6:00:00 AM,44.12864,AEP-DAYTON HUB
7/16/2022 6:00:00 AM,43.62522,ATSI GEN HUB
7/16/2022 6:00:00 AM,42.63061,CHICAGO GEN HUB
7/16/2022 6:00:00 AM,43.18367,CHICAGO HUB
7/16/2022 6:00:00 AM,45.58644,DOMINION HUB
7/16/2022 6:00:00 AM,44.57974,EASTERN HUB
7/16/2022 6:00:00 AM,42.92014,N ILLINOIS HUB
7/16/2022 6:00:00 AM,44.28331,NEW JERSEY HUB
7/16/2022 6:00:00 AM,44.15288,OHIO HUB
7/16/2022 6:00:00 AM,44.16222,WEST INT HUB
7/16/2022 6:00:00 AM,44.92853,WESTERN HUB
7/16/2022 7:00:00 AM,44.40605,AEP GEN HUB
7/16/2022 7:00:00 AM,45.33655,AEP-DAYTON HUB
7/16/2022 7:00:00 AM,44.72818,ATSI GEN HUB
7/16/2022 7:00:00 AM,43.85915,CHICAGO GEN HUB
7/16/2022 7:00:00 AM,44.45133,CHICAGO HUB
7/16/2022 7:00:00 AM,46.89969,DOMINION HUB
7/16/2022 7:00:00 AM,44.99843,EASTERN HUB
7/16/2022 7:00:00 AM,44.17447,N ILLINOIS HUB
7/16/2022 7:00:00 AM,44.73108,NEW JERSEY HUB
7/16/2022 7:00:00 AM,45.36527,OHIO HUB
7/16/2022 7:00:00 AM,45.40111,WEST INT HUB
7/16/2022 7:00:00 AM,46.31791,WESTERN HUB
7/16/2022 8:00:00 AM,50.16763,AEP GEN HUB
7/16/2022 8:00:00 AM,51.25093,AEP-DAYTON HUB
7/16/2022 8:00:00 AM,50.77250,ATSI GEN HUB
7/16/2022 8:00:00 AM,49.43438,CHICAGO GEN HUB
7/16/2022 8:00:00 AM,50.12908,CHICAGO HUB
7/16/2022 8:00:00 AM,53.01750,DOMINION HUB
7/16/2022 8:00:00 AM,51.31012,EASTERN HUB
7/16/2022 8:00:00 AM,49.80727,N ILLINOIS HUB
7/16/2022 8:00:00 AM,50.96086,NEW JERSEY HUB
7/16/2022 8:00:00 AM,51.28172,OHIO HUB
7/16/2022 8:00:00 AM,51.51166,WEST INT HUB
